Latitude,Longitude,Day_of_Week,Month,Season,Temperature,Wind_Speed,Weather_Code,Current_Speed,Free_Flow_Speed,Speed_Ratio,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,FRC,Hour,Minute
-26.2041,28.0473,3,0,1,23.6,11.9,51,26.9,43.3,0.621,210,150,0.93,6,14,54
-27.4698,153.0251,5,2,2,21.8,7.7,0,27.2,33.6,0.809,190,182,0.9,7,22,1
55.8642,-4.2518,3,1,3,6.7,32.6,51,32.6,53.3,0.611,600,594,0.93,5,10,52
52.4862,-1.8904,1,2,0,10.2,15.1,51,98.1,98.8,0.993,267,254,0.94,0,2,45
51.5074,-0.1278,0,2,0,9.9,16.5,3,39.0,54.2,0.719,449,417,0.95,5,15,36
10.8231,106.6297,6,0,3,30.2,4.7,3,68.3,78.2,0.874,520,490,0.98,2,10,51
51.5074,-0.1278,5,2,0,13.1,11.3,2,93.2,105.3,0.885,229,221,0.94,1,11,30
13.7563,100.5018,1,3,0,29.9,13.4,3,49.9,65.2,0.765,392,368,0.95,4,22,45
21.4858,39.1925,0,3,0,22.2,10.7,3,55.3,76.4,0.724,240,212,0.93,3,4,26
55.8642,-4.2518,5,1,3,6.7,21.3,3,86.1,98.8,0.871,584,554,0.9,1,10,17
60.1695,24.9354,4,2,0,2.6,12.0,3,107.8,118.0,0.914,99,69,0.94,0,4,16
3.139,101.6869,6,0,3,25.7,7.3,53,33.1,52.2,0.634,243,205,0.91,5,4,18
4.711,-74.0721,4,3,0,12.6,2.5,3,97.9,125.3,0.782,406,379,0.97,0,5,36
59.9139,10.7522,3,2,0,3.5,13.0,3,46.3,57.5,0.805,306,298,0.97,4,7,21
-33.4489,-70.6693,2,2,2,15.9,2.6,53,87.4,98.2,0.889,411,377,0.98,1,6,38
-33.9249,18.4241,5,2,2,17.2,2.8,51,21.2,31.4,0.675,63,28,0.95,7,4,19
-31.9505,115.8605,3,2,2,26.3,16.6,1,50.6,65.7,0.77,283,266,0.98,4,19,14
-43.5321,172.6362,2,3,2,20.2,26.2,3,36.3,47.2,0.769,161,108,0.91,5,19,30
41.3851,2.1734,6,3,0,15.9,7.0,0,32.6,46.6,0.699,597,580,0.92,6,7,10
3.139,101.6869,0,0,3,26.1,4.8,51,21.0,31.1,0.675,62,4,0.97,7,10,33
52.3676,4.9041,4,1,3,8.9,27.3,3,27.5,42.4,0.649,342,335,0.91,6,11,10
48.2082,16.3738,1,3,0,18.0,18.9,0,43.6,53.2,0.82,498,445,0.92,5,7,16
21.0285,105.8542,2,3,0,25.5,13.8,2,46.7,64.4,0.726,259,217,0.97,4,15,16
48.4284,-123.3656,5,0,3,4.5,13.3,3,40.5,56.5,0.716,549,537,0.93,5,18,19
30.0444,31.2357,4,2,0,10.7,7.3,3,56.9,64.5,0.882,453,427,0.94,3,3,1
42.3601,-71.0589,3,0,3,5.7,17.6,2,34.8,49.6,0.702,222,194,0.98,5,19,53
-1.286389,36.817223,6,3,2,19.5,8.2,3,48.4,59.1,0.818,292,261,1.0,4,6,36
-23.5505,-46.6333,0,0,1,17.9,7.2,3,83.7,106.7,0.784,453,434,0.94,1,4,2
21.3069,-157.8583,0,3,0,20.5,19.4,51,29.2,44.2,0.661,414,390,0.91,6,12,44
37.9838,23.7275,6,1,3,8.2,7.6,0,25.7,34.1,0.753,146,111,0.98,7,20,15
46.8139,-71.2082,3,0,3,-18.4,11.3,0,108.1,116.3,0.93,416,382,0.97,0,4,42
37.9838,23.7275,4,3,0,17.7,3.2,0,104.9,111.4,0.942,446,396,0.95,0,5,52
52.4862,-1.8904,6,2,0,7.6,14.3,3,72.6,75.7,0.958,504,476,0.9,2,22,7
51.0447,-114.0719,4,2,0,4.1,8.0,2,68.5,87.1,0.786,563,527,0.93,2,23,42
18.4655,-66.1057,0,0,3,26.2,21.0,0,74.2,89.4,0.83,397,362,0.96,2,21,59
19.076,72.8777,2,2,0,29.1,10.6,2,30.5,42.5,0.716,448,395,0.96,6,4,46
45.4215,-75.6972,4,1,3,-1.3,9.5,0,64.7,68.6,0.944,375,361,0.92,3,22,16
-27.4698,153.0251,3,1,1,26.1,18.7,51,82.3,98.5,0.836,562,555,0.93,1,22,43
50.8503,4.3517,4,0,3,-3.2,12.4,0,89.6,112.3,0.798,360,336,0.92,1,5,19
59.3293,18.0686,0,1,3,0.3,7.6,71,70.1,77.8,0.901,490,454,0.95,1,16,35
45.4215,-75.6972,5,1,3,-9.9,9.8,0,23.2,36.3,0.64,86,40,0.95,7,20,24
21.3069,-157.8583,2,1,3,24.1,24.5,3,35.9,47.9,0.75,308,271,0.95,5,20,7
-34.9285,138.6007,2,0,1,26.6,10.7,2,40.3,54.0,0.747,579,558,0.92,5,5,46
50.0755,14.4378,0,0,3,7.3,20.3,3,108.2,119.6,0.905,192,187,0.91,0,12,4
59.3293,18.0686,3,2,0,7.0,15.0,3,106.8,128.2,0.833,140,115,0.99,0,3,38
64.1355,-21.8954,3,2,0,-4.9,10.0,0,101.2,109.0,0.929,401,359,0.96,0,6,54
29.3759,47.9774,1,3,0,28.9,23.8,0,64.3,80.7,0.796,343,337,0.94,2,7,58
59.9139,10.7522,0,1,3,-3.7,14.1,73,22.0,33.8,0.649,187,159,0.98,6,20,59
14.5995,120.9842,1,2,0,24.4,4.3,1,60.7,84.7,0.716,240,183,0.98,2,18,4
55.8642,-4.2518,0,2,0,4.9,19.1,3,25.8,39.9,0.647,565,537,1.0,6,20,20
34.0522,-118.2437,4,1,3,11.9,9.3,3,50.0,57.2,0.876,407,361,0.98,4,7,46
51.5074,-0.1278,0,3,0,9.1,34.1,2,66.5,83.7,0.795,461,455,0.92,2,4,8
41.8781,-87.6298,6,2,0,9.2,28.9,3,21.5,31.2,0.687,255,243,0.94,7,15,29
41.8781,-87.6298,2,1,3,6.8,14.7,3,70.1,86.4,0.812,536,526,0.92,2,19,8
59.3293,18.0686,6,0,3,-9.8,9.1,2,23.1,35.1,0.66,455,422,0.92,7,19,21
41.0082,28.9784,6,0,3,6.0,29.6,3,40.9,55.1,0.742,84,62,0.99,5,14,5
25.276987,51.520008,4,3,0,19.5,13.3,0,73.0,85.4,0.856,484,440,0.96,2,2,9
64.1355,-21.8954,0,1,3,-7.6,8.9,1,24.6,31.2,0.787,414,355,1.0,7,13,23
-35.2809,149.13,4,3,2,18.7,14.8,0,29.8,41.0,0.728,415,388,0.93,6,4,38
19.4326,-99.1332,3,1,3,8.7,6.9,0,70.9,78.5,0.903,361,304,0.98,2,11,48
52.2297,21.0122,2,0,3,-2.2,19.1,3,25.4,35.5,0.714,273,227,0.92,7,13,25
21.4858,39.1925,1,3,0,34.3,27.4,0,64.6,76.9,0.84,262,228,0.92,3,13,24
21.4858,39.1925,0,3,0,31.4,22.1,0,68.2,93.1,0.732,125,65,0.99,2,9,47
33.5731,-7.5898,0,3,0,14.5,4.1,61,45.7,60.7,0.752,275,230,0.98,3,8,56
46.8139,-71.2082,6,1,3,-7.3,9.4,1,63.5,85.6,0.742,74,33,0.91,2,9,42
58.3019,-134.4197,0,1,3,0.5,6.8,3,25.8,34.1,0.757,444,418,0.99,7,8,43
-1.286389,36.817223,6,0,1,23.9,7.1,3,89.1,109.5,0.814,438,382,0.91,1,8,49
41.9028,12.4964,6,1,3,8.2,8.7,0,27.3,32.9,0.83,503,452,0.91,7,9,27
21.4858,39.1925,2,1,3,28.2,17.2,2,91.8,110.2,0.833,112,90,0.94,1,7,32
-33.4489,-70.6693,3,1,1,18.8,9.4,51,37.4,45.3,0.827,125,103,1.0,5,13,48
51.0447,-114.0719,2,0,3,5.0,16.9,3,56.4,70.1,0.804,146,93,0.93,3,1,22
13.7563,100.5018,3,1,3,28.3,12.9,1,59.4,76.3,0.779,60,37,0.94,3,1,7
21.4858,39.1925,4,3,0,22.3,13.7,1,66.8,84.4,0.791,590,547,0.96,2,0,16
47.3769,8.5417,0,1,3,3.9,2.2,73,71.6,83.4,0.858,81,38,0.91,1,1,45
48.2082,16.3738,3,1,3,2.9,12.8,3,94.5,105.1,0.9,269,242,0.91,0,4,9
-34.6037,-58.3816,6,1,1,26.2,29.3,3,46.6,56.5,0.825,596,538,0.92,4,18,30
30.0444,31.2357,4,1,3,11.0,11.5,0,54.2,58.8,0.921,510,471,0.91,4,2,30
10.8231,106.6297,3,0,3,25.6,6.2,3,40.9,50.6,0.809,460,412,0.94,5,17,35
22.3193,114.1694,6,1,3,24.9,12.0,51,78.4,89.0,0.88,116,109,0.9,1,5,25
50.0755,14.4378,6,1,3,9.2,31.5,51,83.0,86.9,0.955,223,210,0.98,1,15,34
53.5461,-113.4938,5,2,0,1.9,11.2,1,70.5,81.5,0.865,96,68,0.92,2,1,35
50.8503,4.3517,6,2,0,9.0,29.3,51,43.4,58.5,0.743,528,481,0.95,4,14,20
50.8503,4.3517,1,0,3,11.5,37.4,55,39.1,53.4,0.733,303,265,0.95,5,15,52
-22.9068,-43.1729,4,0,1,34.5,3.8,3,91.6,101.5,0.903,588,558,0.98,1,16,19
64.1355,-21.8954,5,1,3,5.1,23.5,3,90.8,108.6,0.836,141,125,0.92,1,23,17
-37.8136,144.9631,1,3,2,11.9,15.3,3,29.6,42.3,0.699,559,530,0.93,6,22,20
29.3759,47.9774,4,3,0,26.8,18.9,0,111.6,133.9,0.833,154,114,0.9,0,16,46
53.3498,-6.2603,1,1,3,11.2,26.4,3,71.2,76.1,0.935,432,388,0.91,2,9,16
13.7563,100.5018,6,1,3,27.6,12.3,3,21.5,32.7,0.657,453,423,0.95,7,14,51
42.3601,-71.0589,1,1,3,-0.0,22.4,73,39.5,51.7,0.765,504,452,0.93,4,19,52
-31.9505,115.8605,6,3,2,20.6,23.0,0,83.8,97.9,0.856,498,475,0.95,1,23,40
-6.2088,106.8456,5,1,1,26.4,7.9,63,43.1,52.3,0.825,495,435,0.99,4,4,43
-12.0464,-77.0428,3,1,1,23.4,18.2,3,41.6,51.7,0.803,532,516,1.0,5,4,0
41.9028,12.4964,4,3,0,15.8,15.0,55,28.4,37.1,0.765,233,212,0.94,6,12,32
43.65107,-79.347015,2,3,0,6.2,36.6,3,58.5,76.5,0.764,214,207,0.94,3,0,56
41.3851,2.1734,4,2,0,13.8,4.5,3,65.6,83.5,0.786,244,201,0.92,2,21,42
25.7617,-80.1918,1,3,0,27.4,19.6,2,87.0,90.2,0.965,92,42,0.9,1,18,7
41.8781,-87.6298,3,1,3,-2.8,17.8,3,71.6,72.7,0.985,165,125,0.94,2,7,35
-37.8136,144.9631,4,2,2,19.3,21.7,0,38.7,58.8,0.658,274,264,0.91,5,9,15
-1.286389,36.817223,3,1,1,23.3,23.4,3,62.3,65.1,0.958,200,180,0.9,3,7,55
53.5461,-113.4938,5,3,0,-1.9,4.0,3,59.3,74.9,0.792,414,385,0.96,3,6,12
-41.2865,174.7762,6,2,2,15.1,8.0,0,64.1,77.0,0.832,230,170,0.91,3,21,8
29.3759,47.9774,0,1,3,19.0,15.9,0,47.7,70.5,0.677,370,315,0.97,4,7,48
13.7563,100.5018,1,3,0,29.6,13.7,2,51.7,76.0,0.68,600,547,0.95,3,16,18
19.4326,-99.1332,1,2,0,14.4,0.5,0,36.3,52.5,0.692,140,124,0.99,5,9,21
37.9838,23.7275,5,2,0,17.3,1.8,2,23.5,31.2,0.753,181,122,0.94,7,6,5
52.4862,-1.8904,2,2,0,7.7,12.2,3,112.3,134.8,0.833,406,391,0.94,0,13,14
6.5244,3.3792,2,0,3,28.0,17.9,2,50.3,56.2,0.895,84,59,0.95,4,19,52
25.7617,-80.1918,1,0,3,22.0,13.6,51,32.6,53.1,0.614,402,377,0.97,5,0,16
29.7604,-95.3698,2,0,3,2.1,8.4,2,49.2,61.2,0.804,429,410,0.95,4,11,53
50.0755,14.4378,6,1,3,8.7,18.3,51,29.2,40.7,0.719,382,367,0.93,6,12,50
53.3498,-6.2603,5,2,0,7.5,20.8,51,68.4,80.5,0.85,313,253,0.91,2,18,25
47.4979,19.0402,3,3,0,21.2,11.7,3,114.4,116.6,0.982,443,431,0.9,0,15,19
41.9028,12.4964,1,2,0,11.8,8.3,1,39.8,47.9,0.831,420,408,0.91,5,8,39
-22.9068,-43.1729,0,3,2,26.1,8.2,3,25.4,35.0,0.726,324,298,0.91,7,23,46
6.5244,3.3792,0,0,3,28.1,14.9,0,91.7,104.7,0.876,93,86,0.97,1,20,48
-34.6037,-58.3816,6,0,1,22.4,10.2,0,98.8,118.5,0.833,128,108,0.98,1,1,6
51.5074,-0.1278,4,1,3,-0.4,8.4,0,32.3,41.1,0.787,496,454,0.96,6,3,24
21.3069,-157.8583,2,1,3,23.1,15.6,3,30.6,44.4,0.69,163,137,0.91,6,5,52
10.8231,106.6297,5,2,0,25.5,10.0,0,82.3,114.5,0.718,225,196,0.94,1,23,36
3.139,101.6869,2,3,0,29.8,1.0,3,66.0,81.6,0.808,581,533,0.93,2,11,22
14.5995,120.9842,0,3,0,35.1,22.6,1,60.3,74.7,0.807,382,357,0.98,2,7,39
53.3498,-6.2603,3,3,0,9.9,10.9,3,58.6,75.5,0.777,168,149,0.9,3,10,29
46.8139,-71.2082,3,1,3,-5.1,12.6,3,47.3,57.4,0.823,172,137,0.97,4,8,41
-34.9011,-56.1645,6,0,1,20.4,9.2,2,89.2,90.5,0.986,339,326,0.9,1,5,55
29.7604,-95.3698,5,1,3,2.6,13.8,0,49.6,65.5,0.757,594,582,0.96,4,11,2
-33.9249,18.4241,3,0,1,17.6,16.3,0,25.7,34.2,0.75,504,494,0.93,7,2,11
25.7617,-80.1918,6,0,3,16.8,13.8,3,46.4,61.0,0.761,261,216,0.98,4,3,11
41.8781,-87.6298,0,2,0,10.1,30.8,51,56.3,73.0,0.77,89,83,0.98,3,6,45
51.0447,-114.0719,4,1,3,1.4,13.0,3,58.8,73.7,0.797,532,478,0.98,3,9,4
-45.8788,170.5028,4,1,1,13.1,8.3,3,68.8,85.9,0.801,449,413,0.92,2,11,20
13.7563,100.5018,6,0,3,25.3,5.8,1,26.6,38.6,0.688,357,301,0.92,6,0,43
30.0444,31.2357,0,3,0,19.2,13.0,0,97.5,115.4,0.844,504,474,0.93,1,20,50
19.076,72.8777,1,3,0,23.9,6.4,3,65.5,86.9,0.754,324,277,0.93,2,17,32
49.8951,-97.1384,1,0,3,-2.4,11.4,71,30.3,44.4,0.683,163,107,0.91,5,22,1
52.2297,21.0122,5,3,0,3.4,16.4,51,26.5,40.6,0.654,417,404,0.92,6,23,14
33.5731,-7.5898,3,1,3,16.5,7.0,51,35.7,44.9,0.795,66,45,0.98,5,22,32
21.0285,105.8542,1,0,3,18.2,5.5,3,25.9,40.0,0.648,563,538,0.91,6,23,5
47.6062,-122.3321,3,1,3,6.2,7.8,51,21.4,32.0,0.67,436,415,0.91,7,19,32
46.8139,-71.2082,2,2,0,5.4,7.9,3,37.4,48.9,0.764,487,461,0.95,5,15,54
49.8951,-97.1384,6,3,0,4.8,16.3,3,84.1,109.1,0.77,132,95,0.93,1,4,7
22.3193,114.1694,5,0,3,17.5,9.4,3,44.3,61.3,0.722,574,564,0.92,4,9,13
52.52,13.405,4,3,0,11.9,19.6,1,60.3,72.0,0.837,498,490,0.96,3,10,7
-36.8485,174.7633,1,0,1,24.9,16.6,2,30.2,42.7,0.706,561,551,0.97,6,23,14
-35.2809,149.13,0,2,2,23.5,2.9,3,60.4,67.5,0.896,526,478,1.0,3,1,20
-26.2041,28.0473,2,0,1,23.7,10.4,1,59.3,75.1,0.791,350,308,0.97,3,11,20
21.0285,105.8542,5,0,3,21.2,12.0,3,86.7,101.6,0.854,563,523,1.0,1,12,37
-35.2809,149.13,0,3,2,26.3,9.3,1,25.3,32.0,0.791,547,489,0.92,7,4,10
41.3851,2.1734,5,3,0,16.6,13.7,0,49.1,65.5,0.75,578,531,0.94,4,16,10
6.5244,3.3792,5,0,3,32.8,5.9,0,32.6,46.2,0.705,104,71,0.95,6,14,16
-42.8821,147.3272,0,1,1,20.6,20.1,3,30.5,40.9,0.746,545,493,0.91,6,4,5
29.7604,-95.3698,5,1,3,9.2,23.1,3,23.7,36.2,0.653,546,497,0.94,7,22,43
47.4979,19.0402,6,1,3,3.5,4.1,2,25.4,31.2,0.813,274,249,0.97,7,0,24
-45.8788,170.5028,3,2,2,18.5,14.1,0,26.4,36.5,0.723,477,451,0.94,7,22,56
33.749,-84.388,0,1,3,12.2,6.9,0,31.8,40.6,0.783,470,450,0.94,6,21,55
34.0522,-118.2437,3,2,0,14.2,9.1,0,52.3,66.5,0.786,561,527,1.0,4,15,43
28.7041,77.1025,5,0,3,11.5,9.0,3,70.9,72.9,0.972,375,331,0.96,2,18,16
59.3293,18.0686,1,0,3,3.4,19.9,3,22.8,34.5,0.66,541,518,0.94,7,16,5
14.5995,120.9842,5,1,3,23.9,2.1,0,101.3,112.0,0.904,406,352,0.92,0,23,59
25.276987,51.520008,3,2,0,18.8,9.2,3,57.5,66.8,0.86,268,236,0.95,3,20,4
52.52,13.405,0,2,0,5.1,17.7,3,107.7,124.1,0.867,335,330,0.98,0,6,35
-34.9285,138.6007,2,1,1,13.9,12.9,0,51.5,68.6,0.75,102,42,0.9,4,13,27
37.9838,23.7275,2,0,3,8.6,3.7,0,59.8,80.9,0.739,468,408,0.99,3,7,28
30.0444,31.2357,5,1,3,11.4,5.5,0,23.2,32.2,0.721,240,204,0.95,7,0,14
29.3759,47.9774,1,3,0,20.1,15.0,3,27.4,44.0,0.624,73,29,0.91,6,0,47
-1.286389,36.817223,2,1,1,21.6,8.7,3,34.8,55.8,0.623,360,332,0.99,5,16,52
52.4862,-1.8904,5,2,0,5.9,23.0,3,88.4,106.3,0.831,215,203,0.96,1,0,24
-43.5321,172.6362,6,0,1,22.7,9.9,51,35.1,50.5,0.694,470,442,1.0,5,4,44
-33.4489,-70.6693,2,3,2,19.8,16.0,0,63.0,77.0,0.819,416,397,0.95,3,19,47
48.2082,16.3738,4,0,3,-0.7,19.4,0,85.5,115.4,0.741,412,378,0.96,1,15,37
44.6488,-63.5752,1,2,0,3.5,28.0,71,38.1,51.6,0.738,592,538,0.91,4,17,0
42.3601,-71.0589,2,3,0,11.7,16.9,3,38.1,50.1,0.761,497,480,0.91,5,17,36
-34.9285,138.6007,0,3,2,16.7,6.1,3,29.1,41.4,0.703,254,220,0.92,6,20,5
37.7749,-122.4194,2,0,3,11.7,13.0,51,65.8,70.1,0.939,198,154,0.96,2,13,33
-42.8821,147.3272,5,0,1,15.7,4.6,1,101.3,106.9,0.947,234,197,0.99,0,19,45
45.4215,-75.6972,5,0,3,-7.5,17.8,73,30.2,38.6,0.782,64,31,0.95,5,6,45
21.4858,39.1925,6,0,3,28.0,7.3,3,94.3,112.3,0.84,448,412,0.97,0,8,55
24.7136,46.6753,6,2,0,19.4,22.5,0,95.5,105.5,0.905,195,145,0.95,1,1,4
4.711,-74.0721,5,3,0,8.7,2.4,1,38.1,49.1,0.777,302,245,0.96,5,7,25
29.7604,-95.3698,4,1,3,22.2,20.9,0,116.1,118.4,0.981,362,321,0.91,0,21,53
6.5244,3.3792,5,2,0,27.9,8.8,3,51.9,63.2,0.822,310,254,0.91,4,3,14
21.4858,39.1925,3,2,0,27.4,6.3,0,74.0,85.3,0.868,376,361,0.97,2,18,15
-42.8821,147.3272,2,1,1,22.2,6.9,3,68.0,80.9,0.839,570,539,0.95,2,2,29
37.7749,-122.4194,4,0,3,4.7,9.2,2,42.9,58.7,0.731,357,310,0.93,4,13,30
1.3521,103.8198,2,1,3,29.3,22.4,51,51.7,68.4,0.756,576,556,0.95,3,7,38
42.3601,-71.0589,3,1,3,-0.5,32.2,1,41.4,54.7,0.757,282,265,0.92,5,14,37
-31.9505,115.8605,3,3,2,18.6,23.2,0,99.6,127.5,0.781,453,409,0.97,0,0,28
25.7617,-80.1918,0,1,3,14.4,11.3,0,24.5,37.1,0.662,457,405,0.95,7,3,31
48.2082,16.3738,1,2,0,8.1,30.5,61,72.7,80.3,0.905,559,527,0.92,1,10,27
19.076,72.8777,0,2,0,21.5,10.0,0,66.6,78.0,0.855,408,390,0.92,2,2,43
14.5995,120.9842,1,3,0,34.2,20.4,0,36.7,53.1,0.691,208,192,0.93,5,9,50
28.7041,77.1025,3,0,3,11.9,6.4,0,45.7,69.6,0.657,194,152,0.91,4,12,18
-34.9285,138.6007,4,2,2,20.5,8.8,3,70.4,81.6,0.863,313,298,0.96,2,12,49
53.3498,-6.2603,3,1,3,3.4,19.2,3,21.6,35.4,0.61,247,208,0.97,7,23,9
30.0444,31.2357,5,3,0,31.0,15.0,0,108.1,110.7,0.976,114,77,0.98,0,13,30
48.2082,16.3738,2,2,0,5.0,9.7,3,103.3,124.0,0.833,515,497,0.94,0,19,24
47.3769,8.5417,3,2,0,1.3,6.2,0,94.3,107.1,0.881,222,164,0.94,1,21,48
-23.5505,-46.6333,2,3,2,23.9,19.1,1,48.9,64.3,0.761,552,541,0.95,4,20,9
41.8781,-87.6298,6,1,3,11.5,14.6,2,39.9,55.3,0.722,187,161,0.93,5,22,31
53.3498,-6.2603,0,2,0,8.8,2.3,3,67.6,77.1,0.877,386,349,0.96,2,11,9
21.3069,-157.8583,6,1,3,22.3,35.9,1,52.1,66.1,0.788,592,567,0.94,4,20,13
43.65107,-79.347015,6,3,0,4.8,18.4,51,49.8,61.5,0.81,357,298,0.94,3,14,13
59.9139,10.7522,5,3,0,1.7,14.8,1,67.8,84.0,0.807,458,445,0.96,2,2,3
-34.6037,-58.3816,3,2,2,21.9,19.0,0,112.2,128.1,0.876,388,370,0.98,0,12,3
28.7041,77.1025,2,3,0,21.1,1.0,2,26.1,36.5,0.716,133,92,1.0,7,1,45
28.7041,77.1025,5,2,0,23.7,15.7,0,62.9,68.3,0.92,142,133,0.96,3,6,51
41.9028,12.4964,3,0,3,6.2,9.4,3,27.6,44.2,0.624,587,559,0.96,6,6,22
-31.9505,115.8605,4,2,2,28.6,17.1,0,26.7,33.6,0.794,125,70,0.9,7,11,24
51.5074,-0.1278,5,0,3,3.7,9.4,3,51.1,58.3,0.876,156,111,0.98,4,14,3
-22.9068,-43.1729,4,2,2,24.8,18.3,3,24.3,36.2,0.669,548,519,1.0,7,7,59
25.276987,55.296249,2,0,3,23.3,5.2,0,29.3,42.7,0.686,150,110,0.95,6,7,39
33.5731,-7.5898,3,1,3,19.9,21.3,3,44.0,63.9,0.69,188,155,0.99,4,21,59
19.4326,-99.1332,6,0,3,22.4,5.2,3,28.4,45.8,0.619,277,243,0.93,6,19,3
21.4858,39.1925,0,0,3,28.4,23.1,1,68.4,86.3,0.792,169,151,0.97,2,9,21
-34.9285,138.6007,2,2,2,12.6,18.9,0,67.0,85.0,0.789,281,244,0.94,2,18,7
19.076,72.8777,2,2,0,22.0,11.8,0,54.2,72.8,0.744,377,323,0.97,3,21,32
59.3293,18.0686,4,2,0,1.2,9.1,3,24.5,33.9,0.725,493,477,0.97,7,15,40
-12.4634,130.8456,1,3,2,26.4,8.7,3,44.1,58.0,0.76,552,547,0.95,4,23,2
41.8781,-87.6298,4,1,3,-2.7,21.4,3,53.1,74.9,0.709,167,111,0.97,3,4,7
-12.0464,-77.0428,3,2,2,20.7,15.2,3,28.7,47.0,0.61,72,41,0.95,6,11,27
41.8781,-87.6298,0,1,3,-0.1,10.6,0,119.4,143.2,0.833,546,531,0.95,0,1,44
52.4862,-1.8904,6,2,0,4.7,4.0,3,71.3,88.4,0.806,465,459,0.98,2,19,59
-33.4489,-70.6693,2,0,1,20.2,5.5,0,39.9,59.2,0.675,553,504,0.9,5,2,25
51.5074,-0.1278,2,2,0,15.1,7.9,3,62.4,74.3,0.84,431,415,0.96,2,17,29
47.4979,19.0402,1,3,0,11.8,11.9,0,65.1,79.7,0.817,230,204,0.99,3,17,58
24.4539,54.3773,4,0,3,15.0,8.6,3,84.7,99.9,0.847,192,140,0.95,1,1,52
6.5244,3.3792,5,0,3,29.4,11.0,0,104.5,118.2,0.883,411,360,0.96,0,10,13
50.8503,4.3517,0,3,0,9.5,18.1,0,61.5,82.0,0.75,183,138,0.97,3,19,36
47.6062,-122.3321,3,1,3,2.1,14.6,3,25.2,36.4,0.691,410,381,0.93,7,13,38
47.3769,8.5417,3,0,3,7.3,5.4,3,28.8,44.6,0.646,481,427,0.96,6,1,9
-36.8485,174.7633,1,0,1,20.5,16.6,51,57.1,61.7,0.926,512,463,0.98,3,14,25
10.8231,106.6297,5,3,0,31.3,13.5,1,104.9,107.4,0.977,492,456,0.91,0,1,30
21.4858,39.1925,5,1,3,21.7,25.8,0,57.0,76.4,0.745,365,353,0.93,3,16,56
-31.9505,115.8605,2,2,2,19.6,13.7,0,57.4,72.6,0.79,592,583,0.96,3,22,15
-45.8788,170.5028,5,2,2,11.2,3.1,3,68.1,80.6,0.844,600,588,0.91,2,7,0
33.5731,-7.5898,1,3,0,10.7,6.1,0,27.8,44.0,0.633,239,232,1.0,6,2,44
-41.2865,174.7762,4,2,2,17.6,27.7,3,46.6,67.5,0.691,454,436,0.93,4,5,18
50.8503,4.3517,5,1,3,10.1,20.9,3,23.6,30.6,0.771,445,415,0.95,7,15,23
59.9139,10.7522,3,3,0,3.6,1.1,0,114.8,116.9,0.982,450,429,0.92,0,7,5
-43.5321,172.6362,3,2,2,17.1,28.6,3,85.1,106.7,0.798,597,550,0.98,1,22,57
41.0082,28.9784,3,0,3,8.2,18.7,3,107.3,120.3,0.892,201,193,0.94,0,12,23
52.2297,21.0122,1,0,3,-13.1,5.0,0,47.6,61.4,0.775,143,88,0.9,4,5,29
41.8781,-87.6298,1,3,0,20.2,29.2,3,26.4,41.7,0.633,251,231,0.95,6,23,38
19.4326,-99.1332,5,0,3,12.6,5.4,3,65.5,84.2,0.778,183,133,0.94,2,5,4
19.076,72.8777,5,0,3,25.9,8.5,3,23.6,33.7,0.7,550,502,0.9,7,4,22
59.9139,10.7522,3,3,0,-0.1,3.6,71,40.0,50.6,0.791,491,449,0.96,4,0,51
37.7749,-122.4194,5,2,0,10.4,8.2,0,27.9,49.1,0.569,409,398,0.93,6,5,47
21.3069,-157.8583,2,3,0,22.3,7.6,0,55.8,69.0,0.808,178,149,0.98,3,6,44
-22.9068,-43.1729,1,0,1,24.7,5.2,51,28.4,39.1,0.727,418,367,0.99,6,10,41
41.0082,28.9784,3,2,0,9.3,12.9,3,70.9,82.7,0.857,467,420,0.91,2,14,55
47.3769,8.5417,5,2,0,7.6,1.6,3,41.3,47.2,0.874,530,486,0.96,5,20,40
49.2827,-123.1207,5,0,3,-4.0,6.9,3,67.0,73.2,0.915,395,361,0.92,2,22,6
64.1355,-21.8954,5,2,0,-0.7,21.6,1,26.1,35.9,0.726,437,389,0.93,7,1,5
18.4655,-66.1057,2,3,0,27.6,27.0,51,86.2,92.4,0.933,559,499,0.98,1,18,22
-34.6037,-58.3816,5,1,1,28.9,12.6,51,88.3,105.9,0.833,351,338,0.9,1,15,6
-12.0464,-77.0428,5,0,1,24.4,22.1,1,57.6,76.8,0.75,169,142,0.91,3,17,27
52.4862,-1.8904,0,1,3,10.1,28.4,3,95.0,117.2,0.81,404,384,0.94,0,14,21
41.8781,-87.6298,5,2,0,4.5,21.7,0,56.5,75.2,0.751,442,390,0.99,3,9,29
53.4808,-2.2426,1,0,3,1.7,22.3,0,74.5,85.7,0.87,95,36,0.96,2,7,13
-35.2809,149.13,1,1,1,19.7,9.1,51,60.1,72.5,0.828,112,86,0.92,2,0,23
-12.0464,-77.0428,1,3,2,21.3,21.1,3,48.5,61.0,0.796,521,512,0.91,4,3,24
25.276987,51.520008,1,1,3,13.6,11.4,0,63.8,73.7,0.866,319,280,0.91,3,3,24
53.4808,-2.2426,5,2,0,10.1,13.6,3,55.4,71.9,0.77,389,374,0.91,3,0,5
